Product1_ID,Product2_ID
2515247,1091244
731143,1091342
2847166,1091447
1041432,1091454
1557647,1091608
3435740,1091685
227703,1091790
1856064,1091832
2945586,1091958
1366449,1092245
2309055,1092714
2716126,1092840
3730041,1092987
2315509,1093057
2397689,1093106
3268811,1093134
3777886,1093141
1756580,1093232
3128636,1093400
992915,1093428
1114302,1093463
2600591,1093547
3677121,1093582
25046,1093939
1022315,1093967
1789130,1093981
3727563,1094044
1086596,1094100
1393833,1094191
727034,1094499
927689,1094506
2002882,1094604
1152067,1094751
2173619,1094786
852362,1095059
3006465,1095122
1980482,1095213
2645538,1095521
244209,1095612
3438281,1095738
1885639,1095864
1110550,1096242
879620,1096277
3681097,1096340
2151408,1096550
3591182,1096641
1512539,1096760
3749151,1097061
227703,1097131
2002280,1097180
1097180,1097187
312032,1097278
3682553,1097425
965923,1097586
3267607,1097607
2294614,1097614
1346618,1098181
3647007,1098279
16884,1098839
2796059,1099077
815822,1099133
2856581,1099259
2852073,1099385
2296721,1099588
1220968,1099616
2032457,1099721
2699095,1099840
3571092,1099882
2089220,1100120
2326275,1100169
2826341,1100372
2286396,1100449
2445499,1100477
3657556,1100981
2829715,1101030
925351,1101345
1416604,1101401
117285,1101513
2764293,1102073
1277745,1102164
558040,1102192
2690723,1102290
1581083,1102374
396081,1102703
396802,1102745
2607955,1102892
23548,1102899
1134343,1102941
567245,1103025
1167187,1103095
3700466,1103277
1555148,1103410
578963,1103466
3555118,1103564
577745,1103837
2840362,1104110
3046491,1104145
2742033,1104166
1364426,1104586
2184455,1104628
2895354,1104922
665931,1105412
2749481,1105461
2570974,1105636
2216382,1105685
3212713,1105853
2669191,1106014
2927470,1106308
1520302,1106350
382606,1106553
1825999,1106693
3440451,1106910
2942163,1106931
1878716,1106959
1109934,1107155
588889,1107288
830214,1107400
1118495,1107582
1216992,1107589
2595215,1107785
1020327,1107960
2846690,1108135
2248057,1108142
1612940,1108219
2554027,1108254
1635809,1108527
2097795,1109367
964705,1109374
3458434,1109402
3293556,1109444
3419990,1109696
1809164,1109766
1376466,1109871
2513294,1109934
3739099,1109969
2077390,1110081
1403605,1110109
2908220,1110165
3048724,1110263
1226351,1110277
2359315,1110403
1910727,1110431
2558941,1110445
2963975,1110473
2531550,1110508
2647407,1110550
78022,1110599
754929,1110641
473151,1110704
2305135,1110830
2284394,1110984
286825,1111110
3724770,1111285
284942,1111572
703514,1111586
3673173,1111670
3230703,1111677
2446234,1111873
761712,1111985
2564422,1112181
265615,1112223
2796059,1112727
1319843,1112965
937496,1112972
615195,1113063
1979957,1113273
1458737,1113413
44898,1113588
3635863,1113637
1568427,1113749
750778,1113931
1412404,1114001
1869651,1114008
413490,1114141
1600354,1114155
3176873,1114162
1225938,1114302
1683857,1114414
2848293,1114589
2202165,1114722
2441754,1114827
279384,1114848
1888985,1114883
1681477,1115023
1469055,1115121
2118193,1115492
3721389,1115765
309148,1115877
3492895,1116045
3228141,1116227
400029,1116304
1274847,1116703
1760542,1116822
2073470,1117165
1664432,1117200
3277904,1117242
3829280,1117277
1025031,1117319
3659726,1117340
1426943,1117347
2533188,1117382
863569,1117396
3210795,1117501
3684296,1117529
1470546,1117760
1985046,1117795
2306248,1117823
1845074,1117942
3334366,1118257
450422,1118278
315126,1118383
1047403,1118460
3820572,1118495
2078279,1118607
1448776,1118642
3706234,1118649
2508646,1118684
3607212,1119076
3748269,1119307
1458163,1119391
1740732,1119489
394359,1119580
3410015,1119587
3515379,1119615
2571863,1119650
1513477,1119797
3602403,1119811
2009861,1119895
3164322,1120021
2821973,1120217
3399130,1120427
1319535,1120567
1516746,1120602
3587542,1120980
2214562,1121022
2714453,1121092
3757075,1121183
338457,1121358
751121,1121386
2386440,1121673
129731,1121939
2462677,1122058
1298850,1122114
2199715,1122317
1694371,1122436
22176,1122548
825300,1122723
3134061,1122737
3756046,1122842
1970920,1122856
563906,1122877
1283695,1122989
2496424,1123199
12516,1123290
1443253,1123332
3077494,1123374
1294874,1123549
1519042,1123591
530285,1123605
380135,1123619
1053521,1123787
2919777,1123808
2775878,1123815
2339148,1123857
2053555,1124025
1459087,1124046
1278921,1124291
1762642,1124354
2942366,1124368
3019107,1124466
39690,1124494
1757791,1124508
1854132,1124515
974589,1124564
2407125,1124690
437192,1124718
833301,1124949
1858297,1125138
145334,1125278
1322776,1125327
3757649,1125677
36141,1125691
2696358,1125719
278383,1125901
2862062,1126083
1719137,1126146
2185911,1126258
1906982,1126454
1059723,1126678
13713,1126741
739977,1126797
3627470,1127210
3498677,1127476
2055235,1127616
3707879,1127651
476462,1127693
3733877,1127770
2775633,1127973
3783605,1128106
3140109,1128113
251678,1128197
3327303,1128330
63077,1128400
2878246,1128477
2381652,1128687
170121,1129478
1299837,1129562
3580318,1129646
2642108,1129835
62825,1130017
1783201,1130129
2563071,1130262
3586968,1130367
1487948,1130381
3318672,1130437
2401357,1130759
2247546,1130850
1004661,1130885
3767568,1131081
432726,1131326
3557722,1131403
3333050,1131487
2862370,1131494
433531,1131669
2242100,1131725
750337,1131851
1528401,1132124
1924076,1132180
1933176,1132285
454160,1132460
1663725,1132698
3680236,1132775
1728783,1132908
2961630,1133006
338198,1133293
1949857,1133335
2255547,1133447
915901,1133734
3782716,1133762
3572233,1133832
2178288,1133846
2033339,1133937
1687385,1134063
580790,1134140
2932594,1134147
1983415,1134182
3310447,1134301
1874467,1134308
1588874,1134322
1009260,1134343
1369648,1134651
2677353,1134658
2680104,1134707
1976646,1134756
585179,1134798
3521280,1134840
3619693,1135197
2265053,1135323
3788085,1135351
3568292,1135358
2356242,1135379
3264030,1135540
1814001,1135582
906717,1135617
2360890,1135659
1666014,1135736
1952132,1135743
1933708,1135848
3375841,1135981
3571092,1135995
1465968,1136128
1621291,1136156
658224,1136205
2595215,1136268
57771,1136345
2128735,1136380
2293816,1136569
1610553,1136639
2281209,1136653
3314052,1136695
1019557,1136779
2938327,1136863
1419971,1136905
504980,1137059
658140,1137143
1705865,1137206
1319689,1137234
1155777,1137444
3618699,1137507
10416,1137626
1515045,1137717
485597,1137934
3354694,1137941
353913,1137990
1657831,1138158
1015126,1138613
667625,1138676
947478,1138725
1614417,1138732
2526391,1138753
1199884,1138816
78925,1138844
2423855,1139047
366849,1139145
2863161,1139166
1714951,1139334
646912,1139488
3278485,1139600
550410,1139642
3632132,1139649
116823,1139845
1033571,1140118
3358887,1140342
3656660,1140398
3548678,1140580
2060961,1140748
558845,1140930
3478118,1141231
494123,1141245
441924,1141294
1649179,1141476
2354751,1141560
2943878,1141875
30716,1141987
37499,1142008
1405558,1142071
3702181,1142274
1636061,1142463
1176973,1142582
3069836,1142708
1216138,1142841
1742265,1142883
1340381,1142946
907522,1143205
439026,1143471
3627568,1143709
3629703,1143968
3824534,1144220
2777082,1144241
1480024,1144612
910784,1144787
2324406,1144878
672749,1145018
1679951,1145193
895727,1145431
3020472,1145557
157444,1145571
2648030,1145704
2863007,1145760
1609916,1145949
1998038,1145970
2420866,1146194
818958,1146922
3831282,1146950
3675455,1147048
1161223,1147076
254226,1147202
2943738,1147573
285600,1147734
1602398,1147790
2765280,1148084
1831431,1148140
3237773,1148182
1668758,1148483
1737932,1148644
3409098,1148854
1775585,1148875
1538488,1149029
2698206,1149071
104923,1149239
3674027,1149288
22750,1149778
416241,1149995
2768045,1150030
3258500,1150303
3708950,1150387
1969625,1150450
3608388,1150597
136724,1150667
3681272,1150674
3078089,1150919
559993,1151031
1118642,1151458
2575454,1151472
3219951,1151500
1344238,1151542
1952531,1151661
29414,1151703
1306669,1151766
2822729,1151787
2538319,1151864
3657157,1151955
2016329,1152046
345366,1152067
1758652,1152088
1087982,1152095
1383991,1152179
2345357,1152228
2333674,1152249
3733345,1152263
145047,1152347
3368365,1152389
2841566,1152459
2094484,1152473
3732176,1152515
342510,1152543
3103611,1152550
216958,1152641
2197048,1152837
3042641,1152851
311325,1153131
3347869,1153789
2783550,1153838
2324462,1153887
1739717,1153894
2103563,1154076
353780,1154293
1859732,1155091
472101,1155189
2831640,1155245
2548686,1155714
1483251,1155777
2498356,1155833
2383430,1155945
3258199,1155959
1128197,1155994
2655289,1156232
1331834,1156302
3758482,1156547
3239033,1156897
3772930,1156911
410914,1156932
2237179,1156974
1557647,1157226
2977324,1157247
3467079,1157583
2302783,1157744
1061158,1157800
2022720,1157807
1117319,1157891
1909243,1158136
682976,1158255
1962632,1158290
3089674,1158402
922824,1158486
1556422,1159074
2686656,1159172
964992,1159249
3093881,1159263
3158358,1159508
1169084,1159522
2188424,1159690
86611,1159753
548485,1159893
3260908,1160040
2676877,1160173
1861398,1160383
3507581,1160523
543487,1160614
2347520,1160642
1020124,1160754
1536507,1161069
1028860,1161223
2790984,1161286
713013,1161461
2641184,1161818
3797619,1161832
2543051,1161923
1516746,1162042
1754109,1162063
2075794,1162658
3591896,1162672
2724589,1162994
2711569,1163001
643762,1163365
1589301,1163533
3114846,1163582
1588167,1163666
3407404,1163820
153216,1163925
548485,1164002
1628340,1164065
1582903,1164114
531216,1164156
1314992,1164226
2053345,1164387
2015405,1164695
131768,1164814
1785126,1164842
3795365,1165017
3169243,1165031
3749732,1165367
3389673,1165423
470596,1165500
3339945,1165598
273140,1165612
1208893,1165647
1687385,1165675
123067,1165773
1077993,1165850
2979928,1165906
2324035,1166277
2224747,1166319
1245307,1166326
69629,1166333
1210650,1166382
1985060,1166431
1756321,1166445
556871,1166536
2957724,1166585
3064313,1166627
1166963,1166879
2986585,1166907
303065,1166935
585963,1166963
2969687,1167061
1769677,1167096
270361,1167187
1388695,1167299
3350627,1167397
3064845,1167670
1697150,1167796
3802036,1167803
646695,1167922
985656,1167957
1047403,1167999
792575,1168006
572117,1168034
2639014,1168139
854616,1168377
2544325,1168426
1088297,1168650
826742,1168951
2469586,1169084
4277,1169217
2891735,1169357
1974581,1169637
3633245,1169798
2064132,1169819
1918049,1169861
615195,1170001
2154831,1170190
3700907,1170288
3362667,1170687
1445521,1171037
430052,1171093
2379503,1171135
1651769,1171142
3457839,1171240
2064874,1171443
3501645,1171520
3180471,1171646
2048417,1171758
1023008,1171800
3770039,1171870
2190517,1172031
3586968,1172073
907361,1172087
1368612,1172150
756651,1172220
861980,1172311
3017476,1172472
1595097,1172661
3331265,1172710
3490340,1172913
2533517,1172969
3154480,1173123
2407125,1173214
3344656,1173494
241633,1173613
2076844,1173627
832286,1173648
605857,1173893
47663,1173907
3121405,1174278
221046,1174299
3731672,1174411
1302665,1174488
1785546,1174803
1419516,1174915
832125,1175209
2613835,1175265
1387225,1175321
349769,1175356
1799567,1175440
3365138,1175643
1243599,1175867
1894501,1176098
2494079,1176245
2713396,1176273
3272157,1176280
2703064,1176329
71001,1176350
1573537,1176385
731381,1176455
1121092,1176693
393834,1176763
3835657,1176889
2056292,1176938
819728,1176973
877156,1177029
880271,1177085
3081547,1177134
311094,1177288
2957038,1177379
3161081,1177428
1961155,1177456
1941331,1177519
1744946,1177638
3262868,1177701
1951516,1177722
849464,1177820
703780,1178149
2934967,1178177
3006815,1178198
2595558,1178275
1569834,1178380
1003681,1178527
372211,1178681
3476928,1178702
882854,1178828
3311840,1179017
1487206,1179171
1456070,1179185
2796101,1179199
809438,1179276
1257361,1179304
1769677,1180018
3693165,1180137
510979,1180557
1955128,1180809
3179596,1180942
1234821,1181068
3319085,1181145
1685705,1181621
2423218,1181719
1656921,1182062
872039,1182377
697536,1182608
3621443,1182636
834939,1182657
494536,1182755
2862244,1182972
1007972,1182979
1110431,1183049
1337476,1183147
867258,1183329
3784151,1183399
3528994,1183574
2300802,1183756
1629635,1183812
500899,1183868
2225930,1183875
1124515,1183910
1790558,1183945
189973,1184148
2206981,1184295
2652587,1184393
3103408,1184435
2343383,1184470
540799,1184631
610148,1184855
114513,1185023
3069591,1185079
2777719,1185093
166873,1185464
2647141,1185527
1438633,1185534
2918573,1185723
1824452,1185737
2489963,1185800
2775640,1185835
1004535,1185877
753837,1186087
2613016,1186325
1392685,1186346
2618532,1186416
2754024,1186829
2709994,1186843
1704605,1187088
2907814,1187158
930692,1187193
3633602,1187389
427497,1187487
3750411,1187669
2375625,1187711
47453,1187935
382403,1187963
3418611,1187998
195580,1188005
1234142,1188033
2065707,1188481
2710729,1188565
3677065,1188621
1987713,1188656
1294825,1188796
2096374,1189027
2372622,1189062
3823400,1189258
2271682,1189461
1519175,1189629
293370,1189650
2407076,1189671
2542813,1189713
3806411,1189867
9464,1190035
2597392,1190280
3717028,1190511
2405620,1190679
3566269,1191057
414316,1191260
797363,1191267
320922,1191449
1036469,1191568
48069,1191589
1523179,1191603
3818955,1191617
1191603,1191631
3123029,1191946
2212931,1192072
719845,1192205
3165351,1192548
2086441,1192618
731311,1192674
509607,1192723
911204,1192835
1167957,1193157
192556,1193199
1327515,1193423
1702792,1193486
3659516,1193647
3174934,1193654
1941331,1193759
1274847,1193773
3402896,1193794
727041,1193829
3602193,1193871
2126908,1193969
3531318,1194130
265398,1194221
1004878,1194249
923720,1194270
1593585,1194396
1027614,1194543
2155328,1194627
3548979,1194676
1713313,1194816
2711499,1195208
1617161,1195313
3237430,1195502
1390060,1195516
3695118,1195628
1623104,1195740
572005,1195852
795011,1195922
1963248,1196097
850794,1196279
1101030,1196328
3493840,1196762
3298981,1196860
1637678,1197189
1134707,1197742
1369053,1197749
1337343,1197826
1178681,1197868
1450547,1198015
127386,1198057
3659208,1198155
444087,1198197
2922815,1198428
2053345,1198519
2616460,1198631
1888789,1198932
2856581,1199100
1206639,1199373
2746800,1199541
1606745,1199723
3513069,1199730
2029041,1199884
1091608,1199940
2186912,1200080
2975021,1200213
755538,1200255
2307004,1200969
2875663,1201284
186774,1201445
3605672,1201655
44093,1201662
2828126,1201683
2192624,1201690
3572583,1201907
925463,1201998
2539495,1202005
713090,1202012
490791,1202047
382809,1202061
1925056,1202117
1716232,1202159
599081,1202250
3432513,1202348
393435,1202383
716023,1202495
1508878,1202572
534261,1202670
1694371,1202698
2052687,1202733
2541154,1202908
3744475,1203041
1384040,1203055
479773,1203062
1477294,1203090
1635522,1203174
1979187,1203188
2299654,1203489
3384941,1203517
299670,1203615
3364977,1203930
1828232,1204021
3543155,1204161
2082437,1204378
3756501,1204791
3690099,1204945
2060359,1205057
1009652,1205365
2802520,1205393
3492244,1205540
1390592,1205869
3640308,1206044
2420586,1206177
1499960,1206527
3834166,1206562
1767647,1206618
1206618,1206639
421379,1206653
3140984,1206814
1457442,1207178
2510410,1207199
517167,1207227
1315244,1207297
273091,1207465
568652,1207591
1455524,1207696
119854,1207885
2699095,1208039
929355,1208417
2440515,1208424
2604462,1208438
879515,1208676
2311043,1208683
1499848,1208851
164437,1208865
269297,1208893
539273,1208907
58366,1208942
2317091,1208963
77735,1209117
2947875,1209159
468034,1209201
2610664,1209320
894537,1209432
2280229,1209642
181699,1209712
875595,1209838
1940631,1209880
603589,1209908
432390,1209964
1136205,1209999
446768,1210629
1034117,1210643
583310,1210650
1021853,1210657
540918,1210797
3216682,1210888
3780980,1210937
3479497,1211133
2372622,1211161
3106705,1211210
3738917,1211252
2584232,1211322
797090,1211399
337176,1211441
78701,1211462
3822070,1211553
3738364,1211623
905912,1211630
3654763,1211644
1846992,1211651
2062536,1211882
1290709,1211952
1206177,1211966
3220812,1212043
3203060,1212148
3401622,1212162
2008937,1212477
2635941,1212673
549955,1212743
3568047,1212764
3314052,1212981
2331637,1212995
1636691,1213310
1594908,1213436
3571862,1213723
2155636,1213821
1483909,1213898
615923,1214003
148022,1214010
1765694,1214094
1152046,1214164
311094,1214304
1226029,1214318
1941345,1214374
3188311,1214479
1840041,1214675
3767631,1214920
2342165,1214941
2968819,1215011
1944117,1215109
2922857,1215403
3803387,1215410
2554048,1215620
522032,1216117
293867,1216124
425901,1216138
1272215,1216173
2886520,1216180
3632419,1216502
1501766,1216803
3555797,1216957
3783409,1216992
2056292,1217020
1916859,1217083
869106,1217321
3321892,1218420
659092,1218483
2367141,1218560
3756557,1218609
2753156,1219008
2639560,1219239
2639560,1219260
2855853,1219540
2857547,1219561
370587,1219575
2899785,1219736
2655289,1219778
1083985,1220625
2940637,1220660
2660847,1220758
2383500,1220835
1072386,1220863
525889,1220968
2667679,1221115
1476090,1221318
1287447,1221402
3527104,1221584
2969687,1221598
2704674,1221801
1176350,1221878
1540336,1221920
2499336,1222011
144781,1222123
1896566,1222396
2639406,1222655
1079848,1222956
3571092,1223369
3835937,1223383
1072372,1223642
160286,1224097
1047641,1224181
1142708,1224335
1958544,1224349
3783409,1224356
2354653,1224454
3069766,1224769
1684683,1224783
2922549,1224902
2381211,1225049
930692,1225098
1887760,1225280
1230481,1225350
3523758,1225469
1110165,1225581
2539999,1225609
3340918,1225665
3008250,1225693
3236184,1225714
990500,1225938
3436104,1226029
973399,1226099
2954616,1226281
3636542,1226337
628971,1226351
3088344,1226407
352492,1226603
3548195,1226638
2522226,1226729
749847,1226932
703598,1227261
627949,1227310
1170288,1227324
1305822,1227380
1853726,1227408
1472793,1227534
3812571,1227604
561519,1227751
2923270,1227863
2384333,1228031
3058167,1228241
2778272,1228269
1624672,1228339
1385895,1228472
907529,1228486
59521,1228808
1477686,1228906
3104591,1228983
220962,1229046
1823500,1229459
1918231,1229466
833070,1229606
2250367,1229662
1280363,1229725
833910,1229802
2764804,1229809
3265339,1230019
3562216,1230047
1953021,1230236
335020,1230257
443975,1230292
1542107,1230425
299922,1230467
450632,1230481
2850736,1230733
2977751,1230971
3134593,1230985
3288719,1231069
2880444,1231258
3816190,1231412
32466,1231664
1506701,1231720
1930691,1231797
2296378,1231818
1432914,1231986
3296657,1232070
367346,1232210
1378566,1232301
1475691,1232539
1818166,1232791
2981419,1232805
1852137,1233211
3393208,1233274
3475360,1233309
696129,1233316
510930,1233463
3619077,1233491
1689436,1233806
2525726,1233848
2665488,1234058
1925903,1234142
472794,1234170
3796380,1234184
2040276,1234212
807338,1234352
2022286,1234821
2934533,1234835
2189726,1234898
1185534,1235066
2816492,1235136
306824,1235171
1540000,1235311
671328,1235395
1491763,1235465
2472827,1235563
1790558,1235619
3066266,1235640
3391164,1235731
2584064,1235759
3713479,1235794
601153,1235976
1120217,1236151
2125053,1236158
1969499,1236200
3423364,1236361
254016,1236529
1406153,1236858
2739828,1237152
3502772,1237215
947212,1237523
3008250,1237586
1652623,1237600
1680000,1237789
3637410,1238230
2397689,1238832
2086182,1238881
2353036,1239070
2973677,1239084
646912,1239119
1993775,1239273
629783,1239287
2494604,1239315
2679838,1239350
479451,1239476
2132130,1239637
3246117,1239749
1069355,1239763
1239931,1239896
3827712,1239931
338198,1240281
647584,1240337
3296692,1240750
1485057,1240974
150059,1241065
724388,1241163
293867,1241247
2045974,1241310
292698,1241345
2094372,1241380
3780343,1241611
3375008,1241688
2953566,1241702
3690099,1241919
1689919,1241926
870933,1241940
3663324,1242003
3752252,1242024
2739828,1242164
3368134,1242171
1014538,1242458
51541,1242521
3686697,1242591
3495163,1242605
3653475,1242626
759640,1243235
1937173,1243543
1040928,1243599
3360266,1243823
1299599,1244040
676130,1244110
435624,1244173
3468500,1244642
390796,1244852
1679580,1245020
3020472,1245132
131789,1245307
33565,1245391
1177085,1245426
2186912,1245615
1675289,1245776
2592191,1245804
2552578,1246056
737569,1246112
201236,1246182
1971571,1246357
2857687,1246371
3000263,1246469
3727563,1246609
3659516,1246749
2780085,1246798
726047,1247022
1882027,1247092
1912295,1247099
2225104,1247148
1575049,1247484
2649290,1247554
1124466,1247589
1172220,1247715
2195186,1247813
3820740,1247841
729477,1248065
1588832,1248114
219485,1248184
454489,1248233
3327933,1248352
94353,1248604
3526383,1248618
1913793,1248667
2928751,1248779
3531661,1249122
188524,1249409
647584,1249486
3479140,1249500
1397438,1249605
2764146,1249913
2524144,1250018
3040065,1250165
2170966,1250284
1392685,1250389
1453319,1250417
1017450,1250550
1287944,1250662
2692424,1250781
2161425,1250879
3633245,1250914
1457225,1250949
2171267,1251229
330407,1251292
1878709,1251803
3252753,1251887
1719536,1251964
2873101,1251971
1261239,1251978
2658964,1251985
3657017,1251992
2093679,1252174
1904007,1252538
2454053,1252748
3066588,1252769
558446,1252860
1799833,1252916
3776962,1253042
2765035,1253140
209671,1253294
3694782,1253343
3811535,1253371
3624348,1253378
1371650,1253399
1950984,1253672
799701,1254071
2038512,1254393
2702637,1254533
2520497,1254540
3564204,1254554
1229046,1254561
1602321,1255345
2984569,1255499
1229725,1255639
3513069,1255695
1195502,1255891
1189027,1255947
2240028,1256122
489545,1256661
1925777,1256920
3393747,1256969
2604399,1256990
2741522,1257116
2992248,1257291
3807818,1257319
1655577,1257361
46277,1257578
2761640,1257662
3657633,1257802
2594858,1258306
27363,1258460
969143,1258768
1555799,1259139
1338400,1259160
1845774,1259202
298830,1259216
954366,1259230
3510108,1259272
2675533,1259391
764596,1259419
3365138,1259433
564844,1259468
3826767,1259496
3190586,1259545
311325,1259706
1338407,1259734
1300894,1259811
1854790,1259986
1875027,1260035
192591,1260385
2219371,1260406
1520330,1260504
431368,1260714
3616515,1260784
2635612,1260861
1599367,1261071
1609622,1261127
1623342,1261239
103628,1261421
1069943,1261491
433832,1261694
1282673,1261827
3360434,1261925
959665,1261995
2321067,1262135
2871057,1262716
1971571,1262723
3416308,1262842
3725239,1262863
584360,1263017
1290492,1263045
915355,1263073
2513294,1263430
2760632,1263724
1864618,1263738
51282,1263850
1088269,1263906
1070356,1264186
3596509,1264207
3398850,1264214
966210,1264263
929327,1264270
3813761,1264536
1124515,1264550
2007621,1264557
3531227,1264746
3127390,1264753
684376,1264935
696290,1264991
88130,1265047
3286731,1265215
849464,1265306
3728662,1265376
1175643,1265411
3678815,1265523
3044426,1265838
3543337,1266041
3667216,1266104
2253111,1266195
1839887,1266216
1027278,1266258
1394295,1266328
3665361,1266433
873761,1266482
3662778,1266636
3683617,1266664
1464183,1266671
1515094,1266811
3600940,1266839
2202039,1266853
2493421,1267301
3324748,1267434
254387,1267504
2869419,1267721
1921234,1267889
3214855,1268057
3599869,1268141
1567986,1268169
3671458,1268260
2875012,1268428
2824703,1268547
512911,1268729
2092811,1268876
1366897,1268918
454874,1268939
3138121,1269016
1275323,1269156
358204,1269352
2082066,1269457
78022,1269471
1519714,1269548
3225257,1269674
1612408,1269681
460138,1269772
1225938,1269828
1966167,1269919
2766575,1270115
970256,1270129
2968819,1270192
3075870,1270234
404663,1270262
1116304,1270276
2929892,1270367
774130,1270479
2942023,1270507
236488,1270619
2907275,1270920
1635830,1271025
3011981,1271277
425901,1271319
2627926,1271522
3220504,1271802
1453060,1272040
2908745,1272215
1151661,1272257
14035,1272404
1258306,1272467
3103765,1272558
1744561,1272691
1840265,1272747
3213714,1272782
1916509,1273055
3521042,1273167
1840265,1273188
2791383,1273258
445284,1273279
2176650,1273461
2988902,1273727
2539446,1273839
2861201,1273860
538986,1273923
2976246,1273972
3221533,1274315
786765,1274532
2734151,1274553
3607212,1274812
3041710,1274847
2988293,1274854
1198631,1274952
2850771,1275071
2954238,1275323
2622795,1275582
955689,1275799
1588832,1275981
467047,1276051
1195922,1276275
835422,1276352
2610237,1276359
2680979,1276548
1521002,1276632
11998,1276660
1777706,1276674
99428,1276849
3447745,1276870
833070,1276884
461839,1276996
1630426,1277262
888636,1277304
3049585,1277346
3095015,1277507
447146,1277633
2338014,1277675
3338552,1277717
2325120,1277745
1342481,1278158
183106,1278326
2730007,1278431
3033730,1278725
2047584,1278921
2016399,1278935
2170567,1279040
2427551,1279166
1667197,1279299
3816169,1279355
2077068,1279460
2704723,1279474
2392656,1279495
11998,1279572
2287110,1279600
507724,1279712
262052,1279733
2360442,1280139
1465856,1280363
3525074,1280384
1735489,1280475
2869363,1280587
587461,1280657
2180864,1280727
1282967,1280755
1791979,1280783
3605252,1280818
1280818,1280993
850794,1281175
703598,1281266
2691017,1281420
615923,1281434
3761359,1281483
2358405,1281665
3246138,1281728
2038512,1282673
10087,1282694
86898,1282729
411985,1282799
1085259,1282827
1036917,1282967
664468,1283023
635264,1283072
591430,1283226
2586262,1283289
394247,1283478
2990057,1283576
846601,1283695
2938768,1283982
3266578,1284101
1863092,1284381
3170979,1284479
3386614,1284493
2935079,1284724
3652782,1284822
1552558,1284829
625177,1284927
1211630,1284934
2054080,1285137
269549,1285165
3545528,1285200
1734579,1285228
2613639,1285235
2261231,1285368
1219575,1285375
2125837,1285382
3702293,1285620
234003,1285851
863968,1286152
692111,1286173
1423303,1286187
192549,1286208
3659537,1286236
44107,1286698
182063,1287209
2009959,1287223
1288917,1287321
2009007,1287447
3697225,1287531
2235828,1287545
1085553,1287566
3632419,1287608
3697225,1287741
2707957,1287853
1390060,1287944
2371187,1288133
1465520,1288140
3802176,1288350
724171,1288399
2972130,1288588
65667,1288595
3704750,1288665
1349614,1288917
810999,1289008
449617,1289085
2484769,1289127
3450769,1289246
3785642,1289253
2160718,1289351
2618532,1289519
3502772,1289568
3703469,1289715
1923901,1290058
662137,1290079
465080,1290261
374962,1290464
2421251,1290492
1446648,1290548
3767680,1290674
3832388,1290709
3423854,1290758
1696093,1290856
2453451,1291066
3039400,1291108
1737876,1291115
3360770,1291122
1981616,1291269
2681329,1291409
2569308,1291605
751338,1291668
1425487,1291794
3404919,1291885
2487247,1291969
1628242,1292053
1116703,1292109
1348410,1292270
2714572,1292473
619934,1292564
856219,1292683
350105,1292837
1051092,1293103
2296378,1293110
2437295,1293264
565012,1293649
429982,1293733
396179,1293831
388227,1293929
1113637,1293964
1888824,1294251
3605378,1294384
1030421,1294552
1345232,1294825
1598569,1294874
516341,1295035
2022286,1295357
2946279,1295378
3512544,1295399
1006712,1295609
1677067,1295749
3226720,1295798
3192938,1295805
1520064,1295952
2679250,1295987
1393714,1296022
2629543,1296071
685902,1296113
1625603,1296155
3649464,1296372
3833466,1296876
927689,1297044
1894214,1297100
3410099,1297352
497903,1297429
3838716,1297485
2013053,1297695
1510950,1297730
2003582,1297765
234003,1298164
2709826,1298241
1452794,1298500
1342670,1298542
1850611,1298563
1571094,1298598
149604,1298801
2677199,1298850
66570,1299291
2127615,1299312
1429015,1299347
2536240,1299375
2927218,1299487
3534342,1299599
122850,1299816
2214030,1299837
336420,1299998
2492357,1300159
2822099,1300187
3185217,1300271
3011876,1300551
1998122,1300586
1604407,1300733
1741607,1300894
528290,1301139
2009490,1301188
3132325,1301237
621712,1301391
1874999,1301419
711935,1301643
1465716,1301699
1803844,1301790
1866452,1301853
763203,1301867
105819,1302049
2656122,1302168
2225503,1302252
2323405,1302308
2886373,1302329
2012108,1302462
2666167,1302511
1117942,1302630
911148,1302637
528479,1302665
2305170,1302819
730555,1302938
1061998,1302952
2453976,1302966
122871,1303015
3752483,1303435
2333618,1303680
2195172,1303757
1624490,1303869
1707699,1303890
2794169,1303995
2002959,1304282
3607107,1304492
2443371,1304751
2507526,1304758
1676773,1305024
133049,1305059
893585,1305227
144732,1305381
3580318,1305437
163604,1305486
3477642,1305577
1446179,1305822
2702987,1305836
1459948,1305878
3829301,1306375
1460515,1306508
1817795,1306550
3016636,1306669
2336754,1306732
567245,1306739
888790,1306746
1205365,1306816
2347646,1306865
3430868,1307551
1773450,1307887
3823386,1307929
1884239,1307936
1307957,1307943
1543983,1307957
68208,1308083
1190679,1308265
942263,1308503
302064,1308678
2310175,1308818
1823703,1308881
922803,1309049
3780539,1309994
1134343,1310106
1229662,1310715
275135,1310988
872690,1311177
2834104,1311275
992005,1311877
350273,1311975
2388610,1312318
894537,1312346
863170,1312367
3577679,1312731
1877456,1312927
2668330,1312983
1137507,1313144
2925594,1313165
681702,1313347
2078965,1313396
2824703,1313417
821219,1313613
745941,1313872
1744946,1314166
1245615,1314474
760326,1314544
754929,1314747
3755640,1314894
3346224,1314992
1771273,1315027
529550,1315034
2490635,1315083
2610741,1315202
545867,1315244
